gene_id,sample6,sample7,sample15,sample16,sample19,sample20
g1052,1894.298,2911.32,1993.596,1724.042,1557.43,2489.147
g10520,20.75,29.456,48.999,35,27.002,44
g10521,14.93,9,22.016,4,12.894,8.431
g10523,0,0,0,0,0,0
g10524,4,8,5,4,6,8
g10525,228.491,162.001,339.627,175.01,215.297,262.609
g10526,407,308,396,207,348,355
g10527,74,115.741,71.643,134.621,48.627,95.732
g10528,11.713,8.139,6.211,2.304,1.098,10.784
g10529,15.47,13,17.995,7,9.479,8
g1053,2409.582,3422.627,2502.534,1965.853,1761.488,2660.32
g10530,16.274,20,18.058,15.769,17,6.017
g10531,11.044,11.814,10.059,12.039,4,8.009
g10532,14,9.088,11,10.042,6,16.796
g10533,33.03,82.132,43.148,7.149,6.019,35.036
g10534,574.268,724,691.397,560.142,556.248,691.65
g10535,536.306,532.695,763.606,651.735,542.73,847.015
g10536,391.538,363.326,291.352,175.799,199.037,309.44
g10537,567.051,416.578,419.301,263.137,284.474,330.906
g10538,234.538,310.908,249.176,215.38,203.139,313.44
g10539,6.042,16.527,10.71,6.002,4.196,6.737
g1054,1191.754,1671.063,1301.767,910.482,956.317,1279.42
g10540,188,183,186.911,148,115.568,152.176
g10541,21,46.909,49.758,53.427,21.62,53.049
g10542,16.314,16.731,25.847,17.854,4.434,15.24
g10543,11.001,15,16.978,3,16,10
g10544,9,17,11,6,4,5
g10545,13,6,12,6,7,5
g10547,37.965,59.792,33.755,40.289,17.024,55.107
g10548,113.663,98.828,83.362,70.038,54.502,82.195
g10549,32.005,36.008,17.001,18,22,33.203
g1055,307.964,457.016,312.213,254,264.964,354.12
g10550,48.145,22.98,20,10,15,15
g10551,22,15,20.177,8.328,13,15
g10552,6.387,11.454,6,2.25,8.249,7.157
g10553,965.424,2320.482,939.998,878.972,467.55,1281.612
g10554,301.335,311.187,268.631,186.61,193.765,217.351
g10555,205.726,251.594,238.49,201.715,174.675,196.409
g10556,8.124,8.011,17.206,24.271,15.112,16.243
g10557,48,63,35,28.001,36,33
g10558,33,23,18,6,6,11
g10559,6,9,7,6,11,7
g1056,1291.194,1932.935,1265.747,1012.092,878.378,1313.214
g10560,2504.342,2275.314,2355.813,1758.974,1786.859,2440.586
g10561,195.367,236.027,214.544,165.549,127.625,193.78
g10562,6,12.966,10.018,6,6,5.085
g10563,34.952,39.972,31.24,40.272,22.03,37
g10564,5.502,3.165,4.614,6.345,8.019,2.046
g10565,0,0,11.353,29,9,11
g10566,9,5,8,7,2,5
g10567,3135.67,3768.959,4729.392,2354.5,1573.704,2148.108
g10568,11,5,8,5,2,5
g10569,694.871,924.774,763.519,592.229,536.487,735.474
g1057,154.039,116.001,129.001,76,80.003,108.046
g10570,13.411,11.334,11.511,14.633,4.386,11.966
g10571,4.627,9.051,19.212,11.925,6,19.113
g10572,99,149,132.026,102.925,105,160.333
g10573,16,9,8,12,21,20.896
g10574,20,21,6,3,7,5
g10575,174.558,203.445,185.768,125.179,122.326,159.862
g10576,1226.485,1193.408,1275.523,919.008,1049.505,1690.654
g10577,568.675,480.606,542.374,323.672,313.394,383.999
g10578,45.888,21.352,32,21.96,29,30
g10579,7,12,4.077,11,8,14
g1058,367.062,561,373.006,487.189,246,493
g10580,9,4,7,3,2,1
g10581,10.027,16.556,7.356,6.477,8.312,13.321
g10582,982.859,1344.993,1222.74,888.432,873.735,1216.756
g10583,151.876,129.409,139.614,88.757,105.221,118.206
g10584,32.396,33.534,34.062,15.88,23.473,41.142
g10585,6,24,611,392,16,61
g10586,60.068,54.32,52.441,36.664,17.317,39.978
g10587,4,2,18,28,1,0
g10588,1,3,14,5,10,9
g10589,14,2,3,8,5,2
g1059,0,1,104,198,177,241
g10590,8,5,6,8,4,3
g10591,2,7.008,4.369,4.26,4,8.01
g10592,68.208,161.805,101.101,104.328,89.668,159.791
g10593,1334.505,1916.116,1959.52,1485.178,1194.932,1939.315
g10594,13.026,12.024,25.057,19.042,12.024,21.062
g10595,257.876,416.68,201.708,198.204,115.4,238.139
g10596,39.092,21.381,70.458,46.028,51.631,59.811
g10597,24,11,12,14,14,14
g10598,3.179,9.399,0,12.429,0,0
g10599,0,0,0,0,0,0
g106,83809.419,92241.904,83113.455,56163.813,57255.146,77166.177
g1060,1,2,0,0,0,0
g10600,0,0,4.231,3,29.926,1
g10601,216.169,311.696,284.62,302.176,185.351,327.448
g10602,119.106,150.106,140.988,101.349,69.527,106.643
g10603,6.366,9.385,5.369,5.146,10.35,6.107
g10604,180.112,183.421,159.53,119.034,138.741,205.082
g10605,47.936,92.659,76.567,88.821,49.754,84.419
g10606,14,15,20,16,13,20
g10607,11.1,6.545,19.253,6.01,8.011,11.085
g10608,2.03,7,8.229,7.001,2,4
g10609,7,5,3,5,0,3
g1061,2378.324,3359.087,2670.708,2132.612,1920.626,2987.68
g10610,152.15,251.879,149.432,112.773,95.353,129.958
g10611,264.999,289.972,273.853,207.993,169.183,254.014
g10612,171.002,146,202,127.006,138.728,162.003
g10613,54,78.044,65,26,64.689,78
g10614,27,35,20,11,16,17.061
g10615,9,13,17,4,6,2
g10616,0,0,0,0,0,0
g10617,0,1,5,19,17,12
g10618,24.362,22.338,27.818,16.765,24.498,21.644
g10619,148.864,198.792,249.777,165.55,142.48,196.43
g1062,2242.296,2935.18,2335.165,1923.148,1620.339,2210.496
g10620,46.781,57.977,36.158,40.271,37.218,40.195
g10621,48,30,20,10,15,12
g10622,5,5.066,8,6,6,6
g10623,7408.179,7641.492,5626.884,4850.528,3943.677,6482.746
g10624,449.134,501.619,517.511,366.276,350.638,437.885
g10625,13.034,8.8,13.002,4.906,8.329,18.066
g10626,11,24.463,9,9.903,7,17
g10627,10,12,11.067,8,11,7
g10628,0,6,27,44,10,27
g10629,16,18,11.034,10.141,4,7
g1063,357,642.007,484,378,306,514.006
g10630,107.224,118.96,88.538,83.437,68.682,74.729
g10632,43.514,64.517,38.487,36.76,28.161,32.029
g10633,2,3,0,1,1,517
g10634,17,23,12,10,10,10
g10635,0,2,7,24,16,22
g10636,1,8,8.851,11,12,9
g10637,27.534,54.299,37.256,30.395,28.86,35.598
g10638,20.244,24.022,37.716,26.711,18.389,36.703
g10639,75.058,122.982,82.332,84.068,61.607,99.099
g1064,6089.029,7536.467,5461.576,3940.366,3872.386,5217.485
g10640,0,1,91,192,91,79
g10641,5,11,11,14,7.312,9
g10642,8,9,4,4,1,4
g10643,6,2.576,9,6,6,4
g10644,5,10,13,5,2,9
g10645,16265.823,11010.987,11276.459,7495.877,7707,9835.173
g10646,56.939,89.478,71.22,34.005,49.428,93.234
g10647,492.718,638.519,552.011,502.779,444.644,526.226
g10648,258.244,371.958,275.579,240.355,166.599,273.975
g10649,64.855,43.119,45.124,39.87,41.607,54.251
g1065,2038.985,2447.844,2359.535,1753.75,1664.435,2172.706
g10650,0,0,8,19,15,4
g10651,308.725,377.476,310.419,272.401,195.19,417.284
g10652,21,9,14,4,15,7
g10653,2,3,6,3,7,4
g10654,4,8,8,2,3,10
g10655,38.95,256.967,247.721,109.802,47.05,954.33
g10656,558.866,485.711,502.101,341.265,350.164,526.187
g10657,0,0,0,0,0,0
g10658,23.086,28.087,18.989,18.123,7.031,22.009
g10659,4,7,2.005,5,3,7
g1066,1470.236,1829.036,1625.913,1160.999,1100,1512
g10660,57.965,99.401,41.939,28.891,37.123,66.922
g10661,27.896,17.441,19.089,17.557,16.032,10.625
g10662,7.008,2,5.123,2.222,7,4
g10663,4,6,9,9,9,11
g10664,1,7,7.999,5,1,6
g10665,1935.419,5367.724,7699.336,3024.661,5213.822,9811.991
g10666,42.761,22.655,28.943,15.799,32.764,29.069
g10667,38.1,7.01,19.059,10.006,10.046,6.007
g10668,10.58,9.346,12.133,12.796,6.498,8.986
g10669,31.987,7.465,21.423,12,18,7
g1067,1197.487,2284.711,1282.823,1135.67,947.613,1420.418
g10670,18,13,9,1,7,6
g10671,4,6,7,2,3,5
g10672,173.146,76.516,193.955,94.176,36.944,31.987
g10673,84.274,135.745,104.165,95.806,68.041,135.06
g10674,15.037,8,12.052,6.92,17.418,3.141
g10675,17.859,16.408,27.418,10,15,18.184
g10676,236.992,16,0,0,0,0
g10677,3.262,10.15,6.013,3.168,5,7.59
g10678,190.695,364.104,222.394,193.639,167.952,245.956
g10679,275.955,312,272.689,197.111,213.388,223.907
g1068,389,414.018,393.043,283.673,258,345
g10680,71.05,94.79,47.869,63.467,85.532,90.885
g10681,27.988,46,25,25,16.031,41
g10682,22,21.004,19,11,4,16.001
g10683,19.008,21.28,17,7,5,12
g10684,7.244,10.219,11,3,12.335,16.001
g10685,743.958,1021.167,893.68,652.64,602.309,907.342
g10686,810.422,729.061,824.409,597.109,554.961,926.254
g10687,630,533,574,363.004,377,535.536
g10688,108.247,123.484,119.532,99.173,100.745,129.34
g10689,99.522,145.326,132.874,182.958,71.614,145.594
g1069,1865.028,2629.229,2156.937,1741.379,1483.48,2196.986
g10690,0,0,49,66,62,29
g10691,10,28,9,10,5,46
g10692,10,6,6,9,8,9
g10693,0,3,8,20,9,19
g10694,11,19,4,1,6,11
g10695,0,1,7,11,9,16
g10696,71.08,126.987,92.321,70.032,67,122
g10697,44.444,40.606,38.1,39.034,34.103,43.04
g10698,2.954,8,13.03,4,1,6
g10699,631.019,900.42,895.011,677.648,627.55,968.327
g107,1766.157,2544.128,2007.146,1568.361,1292.046,1932.57
g1070,2066.71,2804.105,2311.045,1628.584,1518.442,1950.693
g10700,3528,3166.799,3355.314,2394.996,2346.028,3183.051
g10701,572.005,653.819,735.407,593.354,469.075,688.581
g10702,7,27.075,19.354,12.054,16,24.305
g10703,7,11,14.069,6,6,6
g10704,10,7,9,12,9,4.028
g10705,5,9,11,7,7,9
g10706,15.254,44.575,23.266,31.373,26.621,3726.891
g10707,51.953,66.319,39.96,52.395,33.501,56.116
g10708,5,1,26.064,46.575,23,39.385
g10709,22.654,3,16,20,7,3
g1071,837,1100,939.239,604.48,606,786
g10710,2,7,8,8,2,3.008
g10711,20.939,30.365,30.439,20.034,14.573,30.647
g10712,577.218,1004,514.155,602.005,400.875,911
g10713,64.333,77.781,63.079,74.457,37.076,57.967
g10714,13.018,6,6,3,3,3
g10715,222.11,308.177,330.085,183.241,216.773,316.444
g10716,25.456,45.189,43.28,17.814,12.991,24.783
g10717,15.001,19.033,17.042,12.973,25,26.01
g10718,13.308,17.02,14.01,17.162,9.094,11.001
g10719,8.123,19.303,7,2,7,10
g1072,806.903,1186.113,849.333,678.852,583.754,903.496
g10720,3,4,6,6.833,6,3
g10721,17.954,15.891,13.777,29.759,9.604,51.829
g10722,12.233,30.017,13.791,17.592,9.045,10.426
g10723,0,0,0,0,0,0
g10724,961,1024,1042,759,777.092,1126
g10725,72.476,63.073,60.74,47.26,46.485,62.633
g10726,10.458,13.273,10.47,15.679,6.747,21.674
g10727,32.009,39.53,46.695,50.556,25.994,41.194
g10728,3.282,4.287,1.052,1.04,6.496,4.304
g10729,45.179,76.131,58.274,80.17,27.744,83.128
g1073,6706.551,8918.373,7544.188,5823.96,5003.956,6897.426
g10730,35.097,17.331,26.398,13,17.001,18.01
g10731,8,7,2,0,5,7
g10732,613.148,746.438,645.956,466.058,489.131,661.487
g10733,2.114,4.149,0,0,0,0
g10734,78.878,74.221,88.143,67.899,72.169,85.157
g10735,22,22.983,29.827,10,15,14
g10736,0,0,0,0,0,0
g10737,9,19.932,18,16.003,13.006,15.001
g10738,0,2,9,31,18,23
g10739,5,2,6,6,2.992,2
g1074,10517.586,10811.612,9569.235,6480.683,6623.704,7201.687
g10740,0,0,0,0,0,0
g10741,29,46.997,29.001,18,7,32
g10742,16.134,15.762,17.355,6.268,5.702,16.953
g10743,16.026,6.027,9.009,5.01,7,12
g10744,8.703,11.469,8,11.46,3,8.033
g10745,0,0,18,42,23,34
g10746,0,0,7,16.998,14,19.091
g10747,613.831,513.375,520.002,401.579,383.297,598.809
g10748,891.313,1046.996,581.354,471.994,344.284,553.873
g10749,39.002,47,58.003,36.001,31.007,39.001
g1075,377.045,429,559.51,966,269,698
g10750,31.041,33.42,25.235,11,15.04,30.262
g10751,6.021,7,3,2.999,2,5
g10752,39.574,52.612,44.264,46.712,32.527,66.078
g10753,337.353,598.903,732.552,635.537,868.704,2559.532
g10754,197.776,303.478,210.367,168.107,145.026,225.822
g10755,226.255,232.194,209.755,75.161,102.149,59.227
g10756,25,28,33.23,44,9,34
g10757,8.999,16,12,6,4,7
g10758,12.112,13,5.102,8,7,8
g10759,400.332,694.843,519.405,514.476,285.3,537.967
g1076,127130.613,107658.885,82421.328,45503.296,67559.744,70943.777
g10760,19.64,21.478,28.122,17.399,14.451,11.343
g10761,2,0,5,4,0,209.972
g10762,32.434,28.272,20.589,15.816,13.698,18.18
g10763,15,10,18,18.539,8.339,16.562
g10764,0,0,6,10,8,21
g10765,169.177,49.81,103.256,35.586,54.546,52.013
g10766,219.956,289.132,186.275,236.857,193.619,205.889
g10767,184.974,118.068,157.143,71.658,92.621,133.351
g10768,40.237,36.985,59.173,26.126,28.616,26.445
g10769,11.02,16.001,13,11.265,8,11.024
g1077,46,369.016,34,603.305,47.007,357
g10770,0,0,22,29,15,21
g10771,17,5,17,13.031,3,9
g10772,13,4,5,1,4,7
g10773,95.17,196.014,88.047,93.877,72.999,102.498
g10774,8.534,4.372,2.192,2.236,6.661,8.482
g10775,45,88,48,48.051,21,53
g10776,14.672,13.834,12.209,6.346,3.132,7.461
g10777,105.951,176.671,98.721,107.407,66.823,139.538
g10778,105.205,116.341,75.045,72.671,63.041,97.034
g10779,35,24,21.016,12.505,21,23
g1078,96,235,97,225,82,238
g10780,0,0,36.322,27.345,29,31.841
g10781,7.183,13.294,11.982,9.853,6.035,6.844
g10782,12.536,16.96,5,3,3,4.103
g10783,1447.508,1435.081,1016.09,783.839,663.623,1021.76
g10784,23.602,32,18,22,9.369,27.722
g10785,13,15,21,9,9,11
g10786,7.016,14,13,13,6,4
g10787,6,4,6,4,3,6
g10788,5,3,8,8,1,8
g10789,25.573,266.107,1299.228,1958.383,825.853,1047.222
g1079,2087.25,2114.765,2090.6,1707.687,1309.187,1941.107
g10790,1912.376,2144.982,2416.026,1544.124,2481.932,3836.064
g10791,262.429,217.132,233.414,163.249,174.588,234.028
g10792,45,54,37,28.021,34,50
g10793,3.025,6,6.119,27.248,5,14.255
g10794,10,7,9,1,5,7
g10795,91.168,126.976,102.985,78.195,69.661,102.147
g10796,3589.416,4049.969,3904.572,2721.251,2547.254,3974.057
g10797,3144.996,4373.008,3015.115,1909.155,1294,4800.86
g10798,213.696,345.796,235.341,147.357,122.408,287.059
g10799,10.801,12.439,21,19,5,12
g108,2268.484,3667.053,2241.444,2137.449,1768.488,2404.902
g1080,5255.29,7230.264,6204.862,5108.471,4295.047,6042.798
g10800,0,0,0,0,0,0
g10801,8.695,10.482,8.056,5.376,6.793,7.369
g10802,7.01,15.958,15.135,10.314,7.428,8.816
g10803,27.332,36.541,28.453,23.611,30.264,31.799
g10804,3,6.039,6,5,7,5
g10805,16.001,13,12.807,7.002,11,6
g10806,526.381,402.089,540.952,340.737,350.71,441.732
g10807,0,0,0,0,0,0
g10808,6,1,6,5,2,6
g10809,7,7,3,4,1,8.961
g1081,3424.94,4018.511,3117.961,2216.431,2427.374,3697.283
g10810,17.924,0,11.358,0,0,22.751
g10811,149.939,154.962,181.261,124.423,133.47,146.045
g10812,10.367,9,48.999,22,35.84,39
g10813,29,30,26,11,17,19
g10814,20.433,10,31,8.04,8,7
g10815,0,0,8,28,9,29
g10816,0,0,6,30.906,13,27
g10817,9,9,3.008,2,6,5
g10818,49.957,97.82,31.092,23.082,20.868,111.52
g10819,23.639,44.045,59.967,39.058,42.892,57.082
g1082,4549.284,7867.37,4643.344,3985.822,3833.519,8147.903
g10820,30.463,55.676,25.6,17.947,20.528,47.682
g10821,13.25,12.106,4.059,5.781,3.642,7.137
g10822,1,13,6,17,5,6.025
g10823,10,3,9,0,1,6
g10824,9.189,3.898,7.278,0,2.497,7.797
g10825,304.849,351.475,308.729,250.746,221.921,317.445
g10826,217,239,221,170,182,218
g10827,6.042,13.057,1.002,2.003,9.021,6.014
g10828,44.796,30.506,31.046,32.752,16.427,34.923
g10829,3,3,1,6.002,3,3
g1083,245,367.539,286,193,153.003,205
g10830,2,0,6.206,3.264,3,1.051
g10831,1,6,3,6,1,5
g10832,65.006,82.659,70.174,43.37,37.033,55.621
g10833,14.001,10.022,3,2,2,4.005
g10834,7,11,7,7,9.443,8
g10835,12.105,15.127,8.174,6.561,7,5
g10836,6,9,8,9,8,11
g10837,339.061,353.856,508.647,241.079,194.997,250.735
g10838,260.989,374.529,345.158,232.512,255.625,272.731
g10839,226.506,225.308,205.792,142.13,120.181,176.926
g1084,2461.01,3755.048,2803.986,2016.472,1646.969,2576.518
g10840,239.656,209.759,236.407,142.013,180.323,209.054
g10841,14,20.503,18.001,15,19,14.003
g10842,4,9,7,17.712,5,676.246
g10843,21,6,6,2,6,2
g10844,6,9.414,3,4,3,8
g10845,5,6.009,2.001,1,4,7
g10847,290.934,422.668,361.63,275.241,215.85,359.371
g10848,31.737,15.509,22.824,6.783,35.016,39.321
g10849,2.696,7.339,6.972,0,40.977,49.357
g1085,1526,1726,1388.657,1244.979,851,1259
g10850,131.134,80.714,139.747,41.591,90.665,88.614
g10851,24.986,22,25.266,21.655,16,13
g10852,0,0,16.142,19,6.002,10.573
g10853,6.551,1,6.355,2,2,5.979
g10854,11.975,6.995,13.78,5,12.534,8.112
g10855,16.6,27.467,20.648,22.746,15.566,31.305
g10856,17.009,23.499,6,15.308,12.028,9.075
g10857,8,6,4,7,8,1
g10858,6.406,5.005,3.539,3.195,1.3,4.03
g10859,169.074,282.383,228.295,439.24,131.821,320.666
g1086,3693.7,3421.767,2943.546,2198.131,2243.545,3300.65
g10860,85.272,99.8,88.883,49.373,51.838,87.864
g10861,69.871,91.797,80.95,57.017,53.421,83.447
g10862,0,0,43.004,87.627,63.269,65.184
g10863,22,10,15,17,10,20
g10864,11.183,6.838,9,10.325,6.847,14.612
g10865,23.492,28.247,9.402,14.741,15.033,13.948
g10866,44.934,30.171,50.42,14.187,50.888,28.74
g10867,10.974,24.087,7.863,6.941,24.347,10.007
g10868,13,8,9,10,9,6
g10869,0,0,183,8,0,0
g1087,1249,1373.339,1201.459,866.644,819.001,1162.407
g10870,6,8,4,2,4,7
g10871,56.845,81.218,10.679,4.212,32.944,52.589
g10872,4462.147,3979.94,4571.664,2898.569,3281.111,4873.615
g10874,315.366,369.679,298.348,211.03,218.853,301.386
g10875,110.56,182.258,120,137.417,71,162.106
g10876,41.774,64.204,62.207,51.378,42,97.503
g10877,31.129,50.42,39.972,30.537,15.804,21.514
g10878,39.974,17,9,3,10,20
g10879,29,5.002,17,11,7,12
g1088,2645.035,1973.791,2094.003,1454.784,1400.951,1602.805
g10880,10,4,15,9,3,2
g10881,153.583,207.737,156.083,118.219,96.214,123.276
g10882,3,0,6,0,1,0
g10883,6,12,10,4,4,12
g10884,6,3.037,5,10,2,3
g10885,305.391,355.058,367.493,215.275,234.223,323.683
g10886,24.263,14.446,27.792,12.986,11.327,20.658
g10887,134.367,197.272,106.646,87.91,57.208,86.652
g10888,33,40,24.999,37,33,28
g10889,0,0,0,0,0,0
g1089,1194.999,2142.532,1512.201,1236.741,987.694,1790.839
g10890,11.003,15.047,12.087,9,9,5.019
g10891,195.716,131.853,129.358,60.604,57.332,68.814
g10892,9.134,16.35,10.792,10.196,13.477,25.622
g10893,49.341,52.464,60.038,70.296,45.06,84.698
g10894,11,16,14,17,12,11
g10895,12.023,13.323,12.011,14.033,9.507,8.065
g10896,5,31,2,20,2,32
g10897,14.166,12,15.447,15.057,5.984,15
g10898,16,12.702,13,7,8.355,10.003
g10899,6,2,7,6,6,4
g109,6519.912,7323.68,5643.27,3913.457,3979.529,5586.726
g1090,1621.545,1939.121,2087.527,1545.537,1297.696,1822.935
g10900,4,8,2,4,7,4
g10901,422.148,488.638,385.125,314.931,268.093,470.126
g10902,190.166,206,199,113,118,181
g10903,61.806,69.15,71.247,49.883,54.491,56.633
g10904,32,77,53,45,30,89
g10905,0,0,2,1,0,642
g10906,3,5,7,2,3,2
g10907,383,322,316,202,210,311
g10908,14.992,21.011,28.947,23.522,15,22.391
g10909,70.471,120.267,82.556,92.119,57.218,72.906
g1091,13454.098,9821.034,10625.144,5030.81,7170.396,6213.212
g10910,45.155,77.724,46.57,49.109,30,63.455
g10911,7,5.044,3,10,2,5
g10912,30,20.1,19.721,12.018,14,14
g10913,33.239,124,18,1121.305,23.986,321
g10914,2,5,6.533,5,2,2.372
g10915,0,0,14,31,9,5
g10916,292.512,246.364,301.441,179.467,250.089,262.286
g10917,24.114,20.471,18.632,6.918,9.419,10.782
g10918,111,153.072,141.571,121.954,69.277,145.386
g10919,88,115.796,108.928,81,102.029,175
g1092,197,322.281,260,267,152.003,319
g10920,13.151,13.24,17,16,8,30.836
g10921,1.004,6,9.026,6,11,14
g10922,23.291,23.103,25.923,15.043,9.095,22.654
g10923,15,34.081,33.999,26,16.999,42.708
g10924,10,6,2,7,6,8
g10925,3,5,11,4.592,2,8.001
g10926,253.237,198.118,291.67,249.183,129.274,202.321
g10927,90.818,108.285,131.313,68.975,78.906,98.158
g10928,290,304,234,153,168.997,324
g10929,3.058,6.129,3.054,8.136,5.155,18.664
g1093,41.634,87.916,72.687,109.692,47.172,125.354
g10930,77,196,10,8,16,18
g10931,25,21,18,20,7.001,3
g10932,8.249,5.376,7.422,5,5.973,8.992
g10933,2,7,10,3,4,5
g10934,251.619,176.68,544.839,400.033,367.47,514.358
g10935,16.821,37.234,31.017,12.258,19.564,38.877
g10936,450.907,412.895,470.625,331.915,268.434,372.921
g10937,8.272,3.742,7.436,1.262,8.63,4.737
g10938,32.554,33.353,32.885,16.528,23.195,28.778
g10939,19,26.139,26.532,21.612,16.645,17.124
g1094,1287.533,1573.029,1546.216,1156.853,1168.104,1655.549
g10940,18.991,32.383,30.252,31.822,12.014,23.885
g10941,4,10,2,9,2,2
g10942,76.617,55.218,56.313,34.293,49.653,69.587
g10943,0,0,0,0,0,0
g10944,1,0,0,0,0,0
g10945,9.628,19.01,6.264,6.217,10.614,7.311
g10946,4,16.084,5.899,2.015,0,6.036
g10947,9,18.215,13,19.077,7,34.603
g10948,15.205,12.077,9,11.059,8,3
g10949,10,14.998,11,25.019,8.332,12.323
g1095,766.754,999.448,802.703,702.998,534.464,855.771
g10950,8.001,6.722,10.024,3.067,5,15.298
g10951,6,6,9,6,4,10
g10952,6101.747,6589.304,8403.86,5663.746,6246.48,8331.94
g10953,386.299,495.972,481.884,325.533,339.168,479.197
g10954,62.152,33.471,52.55,21.622,25.703,30.068
g10955,302.389,290.659,296.18,238.569,180.796,263.806
g10956,127.837,169.705,240.371,116.085,171.022,229
g10957,11.001,15.194,6.166,3,8.053,6.882
g10958,0,0,10,10,15,9
g10959,2,10,13,8.832,1,13
g1096,10680.867,16918.054,11150.013,10118.867,7271.907,13730.926
g10960,203.679,155.563,179.959,125.745,97.129,111.394
g10961,37.038,24.332,54,29,55.248,65.066
g10962,5.992,8.14,10.779,6.282,2.035,9.166
g10963,48.487,89.073,45.461,36.383,22.152,40.571
g10964,16.138,44.883,22.886,19.414,16.18,35.486
g10965,20.269,19,8,7,10,8
g10966,9.01,7.942,10.011,7,11.977,6.998
g10967,12,14,8,3,8,7
g10968,242.968,332,311.002,214,224,277
g10969,97,133,188,136,74,173
g1097,1536.881,2852.676,1498.081,1251.234,1079.743,1879.55
g10970,8,13,8,7,5,19
g10971,6,6.001,9,3,5,3
g10972,730.988,877.894,907,614,574,826
g10973,119,48,155,75,25.745,28
g10974,21.067,31.038,18,16,8,16
g10975,8,7,7,8,3,7.208
g10976,0,0,8,22,7,17
g10977,0,0,111,0,0,0
g10978,938.957,985.249,961.065,480.719,811.87,1116.403
g10979,390.71,416.384,408.637,290.96,288.791,413.063
g1098,767.557,1206.822,933.837,1017.863,684.989,1229.674
g10980,492.983,188.446,478.509,127.292,263.76,168.467
g10981,297.344,188.243,222.83,96.914,238.654,147.199
g10982,0,0,73.171,59.854,0,0
g10983,59.339,59.201,55.013,50.808,49.09,52.015
g10984,13.111,15.071,11.35,7.244,11.456,8.285
